DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu,classes
Thu,OUT,24,2013,FOLHASP,73,102,287,1010,14,0,1413,50,9,14,Ruim
Thu,OUT,24,2013,ESTADAO,42,0,179,120,1,7,307,31,6,5,Ruim
Fri,OUT,25,2013,G1,64,0,2053,5571,67,0,7691,37,16,11,Ruim
Fri,OUT,25,2013,FOLHASP,86,203,487,4848,34,0,5572,63,13,10,Ruim
Fri,OUT,25,2013,ESTADAO,50,0,622,338,11,142,1113,27,13,10,Ruim
Mon,OUT,28,2013,G1,60,0,1894,4383,78,0,6355,42,10,8,Bom
Mon,OUT,28,2013,FOLHASP,95,213,423,3361,61,0,4058,69,7,19,Bom
Mon,OUT,28,2013,ESTADAO,44,0,340,187,35,62,624,36,4,4,Bom
Tue,OUT,29,2013,G1,66,0,2336,7069,88,0,9493,51,8,7,Levemente Ruim
Tue,OUT,29,2013,FOLHASP,62,55,226,800,32,0,1113,38,13,11,Levemente Ruim
Tue,OUT,29,2013,ESTADAO,44,0,125,148,3,12,288,30,6,8,Levemente Ruim
Wed,OUT,30,2013,G1,82,0,2184,3665,104,0,5953,51,9,22,Levemente Ruim
Wed,OUT,30,2013,FOLHASP,89,206,496,2631,20,0,3353,61,10,18,Levemente Ruim
Wed,OUT,30,2013,ESTADAO,64,0,2295,150,11,205,2661,47,9,8,Levemente Ruim
Thu,OUT,31,2013,G1,74,0,1960,4858,86,0,6904,40,11,23,Levemente Bom
Thu,OUT,31,2013,FOLHASP,69,148,540,3151,32,0,3871,48,12,9,Levemente Bom
Thu,OUT,31,2013,ESTADAO,54,0,458,94,3,54,609,36,9,9,Levemente Bom
Fri,NOV,1,2013,G1,68,0,2141,6057,38,0,8236,37,13,18,Levemente Ruim
Fri,NOV,1,2013,FOLHASP,84,162,1694,3015,34,0,4905,51,18,15,Levemente Ruim
Fri,NOV,1,2013,ESTADAO,43,0,461,179,10,109,759,35,4,4,Levemente Ruim
Mon,NOV,4,2013,G1,67,0,1898,2740,67,0,4705,46,10,11,Levemente Bom
Mon,NOV,4,2013,FOLHASP,65,114,869,2030,108,0,3121,49,4,12,Levemente Bom
Mon,NOV,4,2013,ESTADAO,41,0,428,114,35,165,742,30,9,2,Levemente Bom
Tue,NOV,5,2013,G1,72,0,2144,4597,60,0,6801,54,5,13,Ruim
Tue,NOV,5,2013,FOLHASP,71,92,1620,2707,120,0,4539,38,13,20,Ruim
Tue,NOV,5,2013,ESTADAO,57,0,197,84,4,8,293,28,17,12,Ruim
Wed,NOV,6,2013,G1,78,0,2643,2982,94,0,5719,49,12,17,Levemente Ruim
Wed,NOV,6,2013,FOLHASP,92,312,1542,2643,46,0,4543,61,22,9,Levemente Ruim
Wed,NOV,6,2013,ESTADAO,43,0,416,115,3,33,567,29,9,5,Levemente Ruim
Thu,NOV,7,2013,G1,68,0,2972,12839,66,0,15877,45,9,14,Ruim
Thu,NOV,7,2013,FOLHASP,64,282,996,2318,6,0,3602,42,12,10,Ruim
Thu,NOV,7,2013,ESTADAO,42,0,117,35,0,2,154,28,7,7,Ruim
Fri,NOV,8,2013,G1,73,0,1805,1981,61,0,3847,51,10,12,Levemente Ruim
Fri,NOV,8,2013,FOLHASP,87,290,1358,1712,70,0,3430,62,16,9,Levemente Ruim
Fri,NOV,8,2013,ESTADAO,47,0,128,60,1,3,192,32,7,8,Levemente Ruim
Mon,NOV,11,2013,G1,65,0,1802,3635,41,0,5478,42,8,15,Levemente Bom
Mon,NOV,11,2013,FOLHASP,62,172,602,1860,194,0,2828,40,10,12,Levemente Bom
Mon,NOV,11,2013,ESTADAO,42,0,297,31,19,12,359,31,5,6,Levemente Bom
Tue,NOV,12,2013,G1,68,0,1813,2368,18,0,4199,48,9,11,Ruim
Tue,NOV,12,2013,FOLHASP,64,154,1042,3121,18,0,4335,34,16,14,Ruim
Tue,NOV,12,2013,ESTADAO,50,0,367,140,11,85,603,33,8,9,Ruim
Wed,NOV,13,2013,G1,74,0,1910,7780,61,0,9751,47,8,19,Levemente Bom
Wed,NOV,13,2013,FOLHASP,56,44,498,562,8,0,1112,34,10,12,Levemente Bom
Wed,NOV,13,2013,ESTADAO,63,0,403,211,26,5,645,47,9,7,Levemente Bom
Thu,NOV,14,2013,G1,80,0,1495,895,40,0,2430,52,10,18,Otimo
Thu,NOV,14,2013,FOLHASP,103,158,832,1676,43,0,2709,64,16,23,Otimo
Thu,NOV,14,2013,ESTADAO,42,0,122,77,3,2,204,33,4,5,Otimo
Mon,NOV,18,2013,G1,75,0,1930,1663,55,0,3648,42,12,21,Bom
Mon,NOV,18,2013,FOLHASP,62,44,820,3327,72,0,4263,48,8,6,Bom
Mon,NOV,18,2013,ESTADAO,47,0,556,93,53,97,799,39,3,5,Bom
Tue,NOV,19,2013,G1,66,0,1895,2814,56,0,4765,50,5,11,Pessimo
Tue,NOV,19,2013,FOLHASP,67,142,485,1944,54,0,2625,50,5,12,Pessimo
Tue,NOV,19,2013,ESTADAO,54,0,211,192,11,44,458,41,4,9,Pessimo
Thu,NOV,21,2013,G1,64,0,2208,4056,84,0,6348,42,3,19,Levemente Ruim
Thu,NOV,21,2013,FOLHASP,64,166,638,806,18,0,1628,36,12,16,Levemente Ruim
Thu,NOV,21,2013,ESTADAO,54,0,1113,107,16,138,1374,41,8,5,Levemente Ruim
Fri,NOV,22,2013,G1,76,0,2567,6159,86,0,8812,57,10,9,Levemente Bom
Fri,NOV,22,2013,FOLHASP,74,390,1612,2143,40,0,4185,40,12,22,Levemente Bom
Fri,NOV,22,2013,ESTADAO,42,0,132,54,0,18,204,28,8,6,Levemente Bom
Mon,NOV,25,2013,G1,59,0,2441,9102,62,0,11605,39,8,12,Ruim
Mon,NOV,25,2013,FOLHASP,70,158,679,2244,4,0,3085,50,10,10,Ruim
Mon,NOV,25,2013,ESTADAO,48,0,399,84,3,28,514,36,6,6,Ruim
Tue,NOV,26,2013,G1,65,0,2058,1898,59,0,4015,44,8,13,Ruim
Tue,NOV,26,2013,FOLHASP,62,298,712,2190,18,0,3218,46,6,10,Ruim
Tue,NOV,26,2013,ESTADAO,51,0,226,158,8,4,396,41,4,6,Ruim
Wed,NOV,27,2013,G1,69,0,2519,4651,60,0,7230,51,6,12,Levemente Bom
Wed,NOV,27,2013,FOLHASP,84,354,593,2719,32,0,3698,64,12,8,Levemente Bom
Wed,NOV,27,2013,ESTADAO,62,0,236,46,2,36,320,46,6,10,Levemente Bom
Thu,NOV,28,2013,G1,62,0,2120,2218,61,0,4399,37,11,14,Levemente Ruim
Thu,NOV,28,2013,FOLHASP,53,84,711,1270,25,0,2090,38,7,8,Levemente Ruim
Thu,NOV,28,2013,ESTADAO,54,0,504,315,4,9,832,37,7,10,Levemente Ruim
Fri,NOV,29,2013,G1,74,0,3236,14741,147,0,18124,49,9,16,Bom
Fri,NOV,29,2013,FOLHASP,27,186,630,7340,8,0,8164,17,6,4,Bom
Fri,NOV,29,2013,ESTADAO,50,0,226,47796,2,71,48095,33,6,11,Bom
Mon,DEZ,2,2013,G1,54,0,1643,5932,54,0,7629,35,9,10,Pessimo
Mon,DEZ,2,2013,FOLHASP,41,198,384,5575,75,0,6232,27,5,9,Pessimo
Mon,DEZ,2,2013,ESTADAO,58,0,317,70,1,5,393,41,9,8,Pessimo
Tue,DEZ,3,2013,G1,61,0,2090,11637,75,0,13802,35,17,9,Ruim
Tue,DEZ,3,2013,FOLHASP,38,229,321,6126,78,0,6754,20,9,9,Ruim
Tue,DEZ,3,2013,ESTADAO,64,0,507,197,39,72,815,41,17,6,Ruim
Wed,DEZ,4,2013,G1,68,0,1409,1747,39,0,3195,51,6,11,Levemente Ruim
Wed,DEZ,4,2013,FOLHASP,36,96,490,1488,21,0,2095,24,5,7,Levemente Ruim
Wed,DEZ,4,2013,ESTADAO,82,0,663,223,3,48,937,57,15,10,Levemente Ruim
Thu,DEZ,5,2013,G1,69,0,1783,2250,111,0,4144,41,7,21,Bom
Thu,DEZ,5,2013,FOLHASP,39,73,359,1661,9,0,2102,29,3,7,Bom
Thu,DEZ,5,2013,ESTADAO,83,0,301,182,7,7,497,59,13,11,Bom
Fri,DEZ,6,2013,G1,59,0,1168,636,44,0,1848,32,14,13,Levemente Bom
Fri,DEZ,6,2013,FOLHASP,40,109,664,1649,4,0,2426,24,7,9,Levemente Bom
Fri,DEZ,6,2013,ESTADAO,51,0,224,222,0,0,446,42,6,3,Levemente Bom
Mon,DEZ,9,2013,G1,71,0,1525,2343,42,0,3910,47,14,10,Levemente Bom
Mon,DEZ,9,2013,FOLHASP,33,82,355,6290,29,0,6756,25,3,5,Levemente Bom
Mon,DEZ,9,2013,ESTADAO,70,0,504,221,3,65,793,58,4,8,Levemente Bom
Tue,DEZ,10,2013,G1,86,0,1877,1570,47,0,3494,67,3,16,Levemente Ruim
Tue,DEZ,10,2013,FOLHASP,36,77,610,3094,20,0,3801,24,7,5,Levemente Ruim
Tue,DEZ,10,2013,ESTADAO,75,0,320,158,19,114,611,53,9,13,Levemente Ruim
Wed,DEZ,11,2013,G1,79,0,2123,13779,58,0,15960,50,15,14,Ruim
Wed,DEZ,11,2013,FOLHASP,40,113,390,2139,15,0,2657,27,3,10,Ruim
Wed,DEZ,11,2013,ESTADAO,65,0,278,177,6,45,506,49,6,10,Ruim
Thu,DEZ,12,2013,G1,61,0,1886,7463,128,0,9477,40,5,16,Levemente Bom
Thu,DEZ,12,2013,FOLHASP,37,128,568,4489,9,0,5194,26,4,7,Levemente Bom
Thu,DEZ,12,2013,ESTADAO,59,0,295,178,1,3,477,44,11,4,Levemente Bom
Fri,DEZ,13,2013,G1,62,0,2175,6491,45,0,8711,46,6,10,Levemente Ruim
Fri,DEZ,13,2013,FOLHASP,31,71,655,1562,28,0,2316,21,8,2,Levemente Ruim
Fri,DEZ,13,2013,ESTADAO,65,0,347,81,15,56,499,45,7,13,Levemente Ruim
Mon,DEZ,16,2013,G1,61,0,1586,3678,42,0,5306,44,6,11,Levemente Bom
Mon,DEZ,16,2013,FOLHASP,35,18,536,1698,45,0,2297,26,3,6,Levemente Bom
Mon,DEZ,16,2013,ESTADAO,67,0,761,79,9,93,942,45,10,12,Levemente Bom
Tue,DEZ,17,2013,G1,81,0,2834,7728,72,0,10634,52,8,21,Levemente Ruim
Tue,DEZ,17,2013,FOLHASP,38,139,444,2678,19,0,3280,28,6,4,Levemente Ruim
Tue,DEZ,17,2013,ESTADAO,49,0,157,81,1,9,248,36,8,5,Levemente Ruim
Wed,DEZ,18,2013,G1,82,0,2601,7915,104,0,10620,55,12,15,Levemente Bom
Wed,DEZ,18,2013,FOLHASP,35,114,326,2797,13,0,3250,26,3,6,Levemente Bom
Wed,DEZ,18,2013,ESTADAO,71,0,278,82,3,49,412,53,10,8,Levemente Bom
Thu,DEZ,19,2013,G1,72,0,2504,16973,75,0,19552,53,12,7,Otimo
Thu,DEZ,19,2013,FOLHASP,36,157,892,1766,6,0,2821,24,6,6,Otimo
Thu,DEZ,19,2013,ESTADAO,62,0,166,131,1,58,356,49,4,9,Otimo
Fri,DEZ,20,2013,G1,72,0,1884,2142,67,0,4093,42,12,18,Levemente Ruim
Fri,DEZ,20,2013,FOLHASP,31,34,803,2609,8,0,3454,17,6,8,Levemente Ruim
Fri,DEZ,20,2013,ESTADAO,52,0,170,68,3,82,323,36,6,10,Levemente Ruim
Mon,DEZ,23,2013,G1,52,0,1712,4300,45,0,6057,38,7,7,Levemente Bom
Mon,DEZ,23,2013,FOLHASP,26,62,299,2610,25,0,2996,23,1,2,Levemente Bom
Mon,DEZ,23,2013,ESTADAO,39,0,506,67,19,533,1125,28,3,8,Levemente Bom
Tue,DEZ,24,2013,G1,29,0,1136,1361,29,0,2526,16,5,8,Levemente Bom
Tue,DEZ,24,2013,FOLHASP,12,108,335,1395,4,0,1842,10,0,2,Levemente Bom
Tue,DEZ,24,2013,ESTADAO,21,0,127,107,1,47,282,19,0,2,Levemente Bom
Thu,DEZ,26,2013,G1,53,0,1888,4050,59,0,5997,40,4,9,Levemente Ruim
Thu,DEZ,26,2013,FOLHASP,22,71,609,6377,25,0,7082,16,1,5,Levemente Ruim
Thu,DEZ,26,2013,ESTADAO,31,0,192,31,9,60,292,25,4,2,Levemente Ruim
Fri,DEZ,27,2013,G1,57,0,2480,29629,124,0,32233,40,9,8,Levemente Bom
Fri,DEZ,27,2013,FOLHASP,25,225,585,33349,21,0,34180,18,4,3,Levemente Bom
Fri,DEZ,27,2013,ESTADAO,31,0,460,190,35,190,875,25,1,5,Levemente Bom
Mon,DEZ,30,2013,G1,33,0,1306,3080,27,0,4413,17,11,5,Levemente Bom
Mon,DEZ,30,2013,FOLHASP,20,9,283,362,8,0,662,12,4,4,Levemente Bom
Mon,DEZ,30,2013,ESTADAO,35,0,90,32,1,8,131,22,11,2,Levemente Bom
Thu,JAN,2,2014,G1,40,0,1574,3730,61,0,5365,22,9,9,Pessimo
Thu,JAN,2,2014,FOLHASP,28,114,144,3784,30,0,4072,12,9,7,Pessimo
Thu,JAN,2,2014,ESTADAO,41,0,138,55,0,3,196,23,7,11,Pessimo
Fri,JAN,3,2014,G1,45,0,2117,2049,66,0,4232,27,5,13,Bom
Fri,JAN,3,2014,FOLHASP,19,79,154,4420,44,0,4697,15,0,4,Bom
Fri,JAN,3,2014,ESTADAO,35,0,203,74,12,73,362,25,4,6,Bom
Mon,JAN,6,2014,G1,55,0,2135,3185,65,0,5385,32,12,11,Levemente Ruim
Mon,JAN,6,2014,FOLHASP,34,88,168,2026,36,0,2318,18,6,10,Levemente Ruim
Mon,JAN,6,2014,ESTADAO,51,0,219,62,12,2,295,41,5,5,Levemente Ruim
Tue,JAN,7,2014,G1,46,0,1400,1557,53,0,3010,26,7,13,Ruim
Tue,JAN,7,2014,FOLHASP,35,63,123,1400,34,0,1620,17,9,9,Ruim
Tue,JAN,7,2014,ESTADAO,45,0,131,76,0,5,212,33,3,9,Ruim
Wed,JAN,8,2014,G1,56,0,1997,2267,42,0,4306,29,9,18,Levemente Bom
Wed,JAN,8,2014,FOLHASP,26,33,113,1247,62,0,1455,16,2,8,Levemente Bom
Wed,JAN,8,2014,ESTADAO,66,0,370,353,31,10,764,54,6,6,Levemente Bom
Thu,JAN,9,2014,G1,73,0,2302,4665,89,0,7056,42,12,19,Pessimo
Thu,JAN,9,2014,FOLHASP,27,62,119,1771,12,0,1964,17,5,5,Pessimo
Thu,JAN,9,2014,ESTADAO,50,0,214,83,41,7,345,33,7,10,Pessimo
Fri,JAN,10,2014,G1,63,0,2533,5307,55,0,7895,41,8,14,Levemente Bom
Fri,JAN,10,2014,FOLHASP,31,136,269,4632,14,0,5051,18,8,5,Levemente Bom
Fri,JAN,10,2014,ESTADAO,66,0,292,2240,6,1,2539,40,14,12,Levemente Bom
Mon,JAN,13,2014,G1,58,0,1953,2839,42,0,4834,40,9,9,Levemente Ruim
Mon,JAN,13,2014,FOLHASP,25,12,79,1131,22,0,1244,15,5,5,Levemente Ruim
Mon,JAN,13,2014,ESTADAO,47,0,250,147,341,6,744,34,4,9,Levemente Ruim
Tue,JAN,14,2014,G1,61,0,2618,3838,53,0,6509,40,8,13,Levemente Bom
Tue,JAN,14,2014,FOLHASP,38,135,525,1970,30,0,2660,24,7,7,Levemente Bom
Tue,JAN,14,2014,ESTADAO,60,0,523,794,12,135,1464,37,12,11,Levemente Bom
Wed,JAN,15,2014,G1,68,0,2282,2707,139,0,5128,44,8,16,Levemente Bom
Wed,JAN,15,2014,FOLHASP,22,78,256,4035,12,0,4381,19,1,2,Levemente Bom
Wed,JAN,15,2014,ESTADAO,69,0,389,109,6,1,505,45,10,14,Levemente Bom
Thu,JAN,16,2014,G1,56,0,1986,9125,125,0,11236,35,7,14,Levemente Ruim
Thu,JAN,16,2014,FOLHASP,30,58,191,2209,10,0,2468,22,5,3,Levemente Ruim
Thu,JAN,16,2014,ESTADAO,57,0,332,907,4,272,1515,39,12,6,Levemente Ruim
Fri,JAN,17,2014,G1,49,0,1615,2403,50,0,4068,33,9,7,Ruim
Fri,JAN,17,2014,FOLHASP,23,48,193,1432,8,0,1681,9,8,6,Ruim
Fri,JAN,17,2014,ESTADAO,47,0,912,137,105,283,1437,29,8,10,Ruim
Mon,JAN,20,2014,G1,54,0,2061,6386,82,0,8529,31,11,12,Levemente Ruim
Mon,JAN,20,2014,FOLHASP,34,22,286,17051,12,0,17371,24,4,6,Levemente Ruim
Mon,JAN,20,2014,ESTADAO,58,0,649,108,26,87,870,44,8,6,Levemente Ruim
Tue,JAN,21,2014,G1,52,0,2159,4397,64,0,6620,34,10,8,Levemente Ruim
Tue,JAN,21,2014,FOLHASP,26,93,693,4943,4,0,5733,20,2,4,Levemente Ruim
Tue,JAN,21,2014,ESTADAO,45,0,1454,100,94,251,1899,32,8,5,Levemente Ruim
Wed,JAN,22,2014,G1,67,0,3034,7402,89,0,10525,37,14,16,Bom
Wed,JAN,22,2014,FOLHASP,24,50,172,2215,11,0,2448,13,7,4,Bom
Wed,JAN,22,2014,ESTADAO,72,0,1281,6127,10,181,7599,48,12,12,Bom
Thu,JAN,23,2014,G1,79,0,3119,3449,103,0,6671,50,10,19,Ruim
Thu,JAN,23,2014,FOLHASP,29,86,445,5494,12,0,6037,16,7,6,Ruim
Thu,JAN,23,2014,ESTADAO,70,0,999,161,47,301,1508,36,20,14,Ruim
Fri,JAN,24,2014,G1,62,0,2626,7471,85,0,10182,29,19,14,Ruim
Fri,JAN,24,2014,FOLHASP,26,143,279,3261,2,0,3685,10,11,5,Ruim
Fri,JAN,24,2014,ESTADAO,68,0,1136,192,16,160,1504,45,13,10,Ruim
Mon,JAN,27,2014,G1,58,0,2457,10956,87,0,13500,31,11,16,Levemente Ruim
Mon,JAN,27,2014,FOLHASP,36,11,163,807,2,0,983,19,10,7,Levemente Ruim
Mon,JAN,27,2014,ESTADAO,52,0,837,715,71,148,1771,30,17,5,Levemente Ruim
Tue,JAN,28,2014,G1,59,0,1726,1797,60,0,3583,37,9,13,Levemente Bom
Tue,JAN,28,2014,FOLHASP,35,32,144,1783,4,0,1963,23,6,6,Levemente Bom
Tue,JAN,28,2014,ESTADAO,60,0,434,321,42,40,837,40,15,5,Levemente Bom
Wed,JAN,29,2014,G1,81,0,3102,10932,259,0,14293,44,17,20,Levemente Ruim
Wed,JAN,29,2014,FOLHASP,31,49,235,5123,5,0,5412,21,4,6,Levemente Ruim
Wed,JAN,29,2014,ESTADAO,65,0,743,241,55,165,1204,52,8,5,Levemente Ruim
Thu,JAN,30,2014,G1,83,0,2846,15400,122,0,18368,54,12,17,Levemente Ruim
Thu,JAN,30,2014,FOLHASP,34,55,269,3975,3,0,4302,19,6,9,Levemente Ruim
Thu,JAN,30,2014,ESTADAO,58,0,715,695,48,32,1490,40,8,10,Levemente Ruim
Fri,JAN,31,2014,G1,64,0,1876,5286,71,0,7233,27,15,22,Levemente Bom
Fri,JAN,31,2014,FOLHASP,31,47,385,1318,2,0,1752,16,6,9,Levemente Bom
Fri,JAN,31,2014,ESTADAO,49,0,618,127,101,77,923,30,9,10,Levemente Bom
Mon,FEV,3,2014,G1,64,0,2454,5260,68,0,7782,31,11,22,Pessimo
Mon,FEV,3,2014,FOLHASP,35,24,654,2138,4,0,2820,20,7,8,Pessimo
Mon,FEV,3,2014,ESTADAO,36,0,463,111,23,46,643,14,18,4,Pessimo
Tue,FEV,4,2014,G1,68,0,3232,12490,85,0,15807,40,10,18,Bom
Tue,FEV,4,2014,FOLHASP,39,297,932,5533,14,0,6776,21,13,5,Bom
Tue,FEV,4,2014,ESTADAO,41,0,220,64,6,59,349,21,7,13,Bom
Wed,FEV,5,2014,G1,59,0,2629,3557,95,0,6281,31,12,16,Levemente Ruim
Wed,FEV,5,2014,FOLHASP,33,198,759,9166,26,0,10149,17,9,7,Levemente Ruim
Wed,FEV,5,2014,ESTADAO,51,0,388,70,26,9,493,33,10,8,Levemente Ruim
Thu,FEV,6,2014,G1,61,0,2190,3160,94,0,5444,31,11,19,Otimo
Thu,FEV,6,2014,FOLHASP,31,26,371,61473,7,0,61877,22,7,2,Otimo
Thu,FEV,6,2014,ESTADAO,40,0,298,205,6,47,556,26,8,6,Otimo
Fri,FEV,7,2014,G1,77,0,2254,3462,122,0,5838,50,8,19,Levemente Bom
Fri,FEV,7,2014,FOLHASP,36,64,1136,6328,14,0,7542,22,8,6,Levemente Bom
Fri,FEV,7,2014,ESTADAO,45,0,370,98,52,17,537,30,6,9,Levemente Bom
Mon,FEV,10,2014,G1,67,0,1743,1044,54,0,2841,39,16,12,Levemente Ruim
Mon,FEV,10,2014,FOLHASP,36,21,462,1631,7,0,2121,21,8,7,Levemente Ruim
Mon,FEV,10,2014,ESTADAO,37,0,433,53,24,206,716,27,2,8,Levemente Ruim
Tue,FEV,11,2014,G1,71,0,1742,2665,77,0,4484,44,11,16,Bom
Tue,FEV,11,2014,FOLHASP,25,82,336,2526,6,0,2950,15,5,5,Bom
Tue,FEV,11,2014,ESTADAO,36,0,305,171,64,149,689,26,4,6,Bom
Wed,FEV,12,2014,G1,54,0,2114,1575,76,0,3765,31,9,14,Levemente Ruim
Wed,FEV,12,2014,FOLHASP,36,37,464,1381,10,0,1892,20,10,6,Levemente Ruim
Wed,FEV,12,2014,ESTADAO,54,0,419,74,26,174,693,32,8,14,Levemente Ruim
Thu,FEV,13,2014,G1,69,0,2249,14114,159,0,16522,41,13,15,Levemente Ruim
Thu,FEV,13,2014,FOLHASP,36,119,743,3237,6,0,4105,24,7,5,Levemente Ruim
Thu,FEV,13,2014,ESTADAO,50,0,551,236,62,65,914,33,13,4,Levemente Ruim
Fri,FEV,14,2014,G1,61,0,3181,8975,163,0,12319,36,9,16,Levemente Bom
Fri,FEV,14,2014,FOLHASP,41,327,1412,9874,21,0,11634,28,7,6,Levemente Bom
Fri,FEV,14,2014,ESTADAO,45,0,520,129,14,114,777,29,6,10,Levemente Bom
Mon,FEV,17,2014,G1,57,0,1998,1587,56,0,3641,29,9,19,Ruim
Mon,FEV,17,2014,FOLHASP,43,68,1060,4854,7,0,5989,27,5,11,Ruim
Mon,FEV,17,2014,ESTADAO,32,0,434,123,39,4,600,22,6,4,Ruim
Tue,FEV,18,2014,G1,53,0,2344,5710,101,0,8155,29,10,14,Pessimo
Tue,FEV,18,2014,FOLHASP,38,51,277,1773,13,0,2114,27,8,3,Pessimo
Tue,FEV,18,2014,ESTADAO,46,0,698,385,52,208,1343,34,8,4,Pessimo
Wed,FEV,19,2014,G1,79,0,1927,2135,70,0,4132,46,20,13,Bom
Wed,FEV,19,2014,FOLHASP,43,96,634,1353,9,0,2092,24,13,6,Bom
Wed,FEV,19,2014,ESTADAO,42,0,290,59,29,3,381,25,11,6,Bom
Thu,FEV,20,2014,G1,73,0,3205,18847,82,0,22134,42,15,16,Levemente Bom
Thu,FEV,20,2014,FOLHASP,35,140,1126,10905,3,0,12174,25,6,4,Levemente Bom
Thu,FEV,20,2014,ESTADAO,40,0,361,95,20,39,515,27,8,5,Levemente Bom
Fri,FEV,21,2014,G1,51,0,2256,4524,84,0,6864,33,5,13,Levemente Bom
Fri,FEV,21,2014,FOLHASP,33,108,1013,1309,3,0,2433,23,5,5,Levemente Bom
Fri,FEV,21,2014,ESTADAO,50,0,770,212,20,13,1015,30,12,8,Levemente Bom
Mon,FEV,24,2014,G1,51,0,1957,5113,99,0,7169,30,3,18,Levemente Bom
Mon,FEV,24,2014,FOLHASP,32,69,335,2305,8,0,2717,21,4,7,Levemente Bom
Mon,FEV,24,2014,ESTADAO,40,0,432,85,19,45,581,29,4,7,Levemente Bom
Tue,FEV,25,2014,G1,59,0,2919,13529,78,0,16526,24,18,17,Ruim
Tue,FEV,25,2014,FOLHASP,32,59,464,2635,3,0,3161,20,3,9,Ruim
Tue,FEV,25,2014,ESTADAO,32,0,321,90,22,172,605,20,4,8,Ruim
Wed,FEV,26,2014,G1,63,0,2116,7882,84,0,10082,28,19,16,Levemente Ruim
Wed,FEV,26,2014,FOLHASP,42,57,745,6432,10,0,7244,35,2,5,Levemente Ruim
Wed,FEV,26,2014,ESTADAO,39,0,662,156,46,336,1200,27,8,4,Levemente Ruim
Thu,FEV,27,2014,G1,55,0,1848,4007,67,0,5922,29,11,15,Otimo
Thu,FEV,27,2014,FOLHASP,41,96,435,2724,8,0,3263,21,10,10,Otimo
Thu,FEV,27,2014,ESTADAO,63,0,614,450,14,74,1152,43,7,13,Otimo
Fri,FEV,28,2014,G1,47,0,1634,1980,38,0,3652,23,10,14,Ruim
Fri,FEV,28,2014,FOLHASP,32,50,400,2009,1,0,2460,18,7,7,Ruim
Fri,FEV,28,2014,ESTADAO,43,0,508,196,26,156,886,27,9,7,Ruim
Wed,MAR,5,2014,G1,29,0,1234,453,21,0,1708,15,9,5,Ruim
Wed,MAR,5,2014,FOLHASP,28,27,518,8460,3,0,9008,14,9,5,Ruim
Wed,MAR,5,2014,ESTADAO,28,0,339,199,6,2,546,19,6,3,Ruim
Thu,MAR,6,2014,G1,47,0,2088,2617,34,0,4739,21,6,20,Bom
Thu,MAR,6,2014,FOLHASP,29,93,388,6726,13,0,7220,21,6,2,Bom
Thu,MAR,6,2014,ESTADAO,44,0,624,226,10,91,951,27,9,8,Bom
Fri,MAR,7,2014,G1,51,0,2216,1320,60,0,3596,29,7,15,Ruim
Fri,MAR,7,2014,FOLHASP,26,38,160,1185,8,0,1391,13,4,9,Ruim
Fri,MAR,7,2014,ESTADAO,37,0,330,154,24,0,508,27,8,2,Ruim
Mon,MAR,10,2014,G1,53,0,1879,3128,92,0,5099,31,8,14,Ruim
Mon,MAR,10,2014,FOLHASP,34,65,318,3365,5,0,3753,18,8,8,Ruim
Mon,MAR,10,2014,ESTADAO,35,0,423,213,57,118,811,24,8,3,Ruim
Tue,MAR,11,2014,G1,56,0,2653,6290,136,0,9079,42,5,9,Levemente Bom
Tue,MAR,11,2014,FOLHASP,34,95,220,1859,10,0,2184,20,6,8,Levemente Bom
Tue,MAR,11,2014,ESTADAO,42,0,475,139,27,3,644,28,4,10,Levemente Bom
Wed,MAR,12,2014,G1,74,0,3102,11331,95,0,14528,43,10,21,Levemente Bom
Wed,MAR,12,2014,FOLHASP,32,148,306,4247,3,0,4704,19,7,6,Levemente Bom
Wed,MAR,12,2014,ESTADAO,57,0,862,188,23,401,1474,36,12,9,Levemente Bom
Thu,MAR,13,2014,G1,51,0,3204,12692,62,0,15958,26,7,18,Levemente Ruim
Thu,MAR,13,2014,FOLHASP,44,115,396,5175,13,0,5699,26,10,8,Levemente Ruim
Thu,MAR,13,2014,ESTADAO,55,0,813,151,34,124,1122,31,17,7,Levemente Ruim
Fri,MAR,14,2014,G1,51,0,2172,8691,109,0,10972,26,17,8,Ruim
Fri,MAR,14,2014,FOLHASP,44,62,217,1158,2,0,1439,29,11,4,Ruim
Fri,MAR,14,2014,ESTADAO,45,0,517,110,9,6,642,27,12,6,Ruim
Mon,MAR,17,2014,G1,58,0,2892,4031,71,0,6994,44,6,8,Levemente Bom
Mon,MAR,17,2014,FOLHASP,41,82,192,2466,8,0,2748,28,9,4,Levemente Bom
Mon,MAR,17,2014,ESTADAO,43,0,251,61,51,5,368,32,8,3,Levemente Bom
Tue,MAR,18,2014,G1,79,0,1789,1536,53,0,3378,54,10,15,Otimo
Tue,MAR,18,2014,FOLHASP,40,105,478,4868,13,0,5464,24,10,6,Otimo
Tue,MAR,18,2014,ESTADAO,59,0,1110,6607,66,30,7813,37,9,13,Otimo
Wed,MAR,19,2014,G1,68,0,3196,9022,128,0,12346,39,9,20,Levemente Bom
